State,Commodity,Year,Month,Market,Current_Month price,Prev_Month price,Current_Month arrivals,Prev_Month arrivals,Rainfall_mm,Diesel_Price_Rs_per_Litre,Irrigation_Water_Usage_MCM,Area,Production,Yield,msp,Temperature
Maharashtra,Wheat,2022,June,Vasai APMC,3497.57,3454.69,345.0,503.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Wardha APMC,2063.41,2152.65,323.0,838.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Washim APMC,1939.22,2001.33,682.0,1130.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Washim(Ansing) APMC,1905.0,1953.12,20.0,16.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Yawal APMC,2465.0,2350.0,3.0,2.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Yeola APMC,2090.17,2134.41,12.0,39.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Yeotmal APMC,2046.2,2118.0,87.0,303.0,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,June,Note:,2147.6408896999674,2190.8991445563383,399.8218058114887,526.285218807123,320,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,February,Achalpur APMC,1864.0,1855.18,100.0,338.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ahmednagar APMC,2005.76,1947.39,289.0,681.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Akhadabalapur APMC,1900.0,1850.0,3.0,4.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Akluj APMC,821.1590756199007,710.9960024655146,368.4991687438951,341.90914120698176,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Akola APMC,2062.63,2093.9,123.0,272.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Akot APMC,1764.2220333438006,1773.1129169693909,224.32927453923617,228.43416682854289,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Amalner APMC,2061.09,2027.76,282.0,225.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Amarawati APMC,1999.16,1987.03,358.0,314.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ambad (Vadigodri) APMC,2060.17,1993.33,47.0,45.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ambejaogai APMC,2300.0,2374.0040017343044,2.0,-0.7607370299230225,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Anajngaon APMC,1850.0,1854.76,24.0,21.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ashti(Jalna) APMC,1733.0,1789.73,4.0,11.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ashti(Karanja) APMC,1882.117183804128,1905.8913623704384,231.81861969272487,234.3289706923578,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Aurad Shahajani APMC,1708.0,1625.0,1.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ausa APMC,1779.2001280533998,1650.0,3.2520688333999255,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Balapur APMC,1725.71,1747.38,35.0,42.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Baramati APMC,1997.35,2081.11,493.0,551.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Barshi APMC,1875.0,1708.93,16.0,28.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Barshi(Vairag) APMC,1627.43,1555.1,7.0,10.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Beed APMC,1934.78,1951.08,100.0,88.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Bhandara APMC,1735.56,1721.82,9.0,11.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Bhokar APMC,1719.71,1751.43,7.0,7.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Bhokardan APMC,1823.68,1831.58,57.0,38.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Bhokardan(Pimpalgaon Renu) APMC,1818.1,1806.67,29.0,30.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Bori APMC,1553.08,1556.82,13.0,11.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chakur APMC,1651.0,1647.8986740254709,1.0,-1.2677804872611702,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chalisgaon APMC,1835.46,1847.29,98.0,114.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chandur Bazar APMC,1735.88,1746.36,113.0,152.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chattrapati Sambhajinagar APMC,2031.4,2052.97,144.0,64.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chikali APMC,1663.46,1696.64,246.0,225.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Chopada APMC,1991.67,1881.23,51.0,31.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Deoulgaon Raja APMC,1801.22,1759.12,41.0,33.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Devala APMC,1880.38,1862.22,26.0,18.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dhamngaon-Railway APMC,1580.0,1781.6,1.0,25.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dharangaon APMC,1959.71,1880.29,34.0,7.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dhule APMC,1944.92,2082.37,298.0,152.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Digras APMC,1877.5,1900.0,2.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dondaicha APMC,1986.44,1947.64,593.0,374.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dondaicha(Sindhkheda) APMC,1809.4479230064985,1824.0482039412925,228.3860031640425,231.6271855881093,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Dound APMC,1910.89,1894.14,73.0,58.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Gangakhed APMC,2100.0,2100.0,95.0,74.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Gangapur APMC,2034.73,1947.36,98.0,70.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Gevrai APMC,1946.82,2017.02,227.0,260.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ghansawangi APMC,1830.77,1750.0,26.0,4.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Hinganghat APMC,1846.5,1859.58,113.0,165.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Hingoli APMC,1852.45,1788.27,53.0,55.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Hingoli(Kanegoan Naka) APMC,1607.93,1632.44,145.0,131.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jafrabad APMC,1900.0,1880.95,65.0,21.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jalana APMC,2024.57,1971.25,976.0,821.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jalgaon APMC,1800.0,1733.33,1.0,3.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jalgaon Jamod(Aasalgaon) APMC,1829.7193391550936,1846.8787199699725,260.52777611443196,256.9257188369821,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jalgaon(Masawat) APMC,1843.729212868129,1862.6572252317972,243.36469347102025,243.41679331573943,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jamkhed APMC,1698.63,1737.74,73.0,106.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jamner APMC,2045.86044833236,2090.3058698718924,227.44983501985655,230.89033510513255,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jawala-Bajar APMC,1860.5408057756545,1657.55,51.32978305926396,53.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Jintur APMC,1960.713950777679,1994.410325971136,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kada APMC,1600.0,1700.0,25.0,19.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kaij APMC,1994.31,1883.53,29.0,30.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kalamb (Dharashiv) APMC,1687.69,1732.28,49.0,51.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kalvan APMC,1826.6933636266117,1843.4707398713456,224.95338663536023,228.92540048386084,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kandhar APMC,1527.27,1509.5991900254432,22.0,19.684260421948224,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kannad APMC,2009.83,1951.79,60.0,28.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Karanja APMC,1916.41,1840.49,463.0,317.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Karjat(Raigad) APMC,1690.59,1651.74,85.0,72.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Karmala APMC,1624.93,1822.32,14.0,25.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Katol APMC,1837.0,1862.0,16.0,17.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Khamgaon APMC,1963.68,1868.85,281.0,462.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kille Dharur APMC,1877.82,1671.81,17.0,16.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kopargaon APMC,1956.87,1954.14,63.0,90.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kurdwadi APMC,2021.0,2061.581692041773,1.0,-1.6875718369594468,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Kurdwadi(Modnimb) APMC,1785.71,1643.33,14.0,6.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Lasalgaon APMC,2752.18,2076.61,276.0,114.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Lasalgaon(Niphad) APMC,2046.67,2090.72,61.0,54.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Lasalgaon(Vinchur) APMC,1984.14,2118.0,42.0,3.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Lasur Station APMC,1951.75,1984.63,485.0,296.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Latur APMC,2050.15,2094.0319422294942,323.0,148.0668399360459,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Latur(Murud) APMC,1812.6812954765712,1553.49,39.48384343197792,43.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Loha APMC,1728.0,1630.2,7.0,5.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Lonar APMC,1845.97,1879.85,229.0,275.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Majalgaon APMC,1955.53,1977.95,81.0,63.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Malegaon APMC,1998.43,2006.39,180.0,152.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Malegaon(Vashim) APMC,1300.0,1262.0526106403229,6.0,-47.25554670343314,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Malkapur APMC,1840.72,1904.24,230.0,396.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mandhal APMC,1764.2220333438006,1773.1129169693909,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mangal Wedha APMC,2258.57,6120.0,7.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mangrulpeer APMC,1833.75,1788.85,20.0,39.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Manmad APMC,1894.05,1871.27,62.0,30.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Manora APMC,1777.5,1788.878836278412,2.0,-0.4651682834553936,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mantha APMC,1782.76,1724.17,29.0,30.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mehekar APMC,1795.05,1826.67,109.0,135.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Morshi APMC,1735.29,1802.35,143.0,134.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mudkhed APMC,1764.2220333438006,1773.1129169693909,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Mumbai APMC,2811.71,2981.65,11733.0,12015.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Murtizapur APMC,1751.01,1772.38,79.0,82.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Murum APMC,1720.0,1776.0,3.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nagpur APMC,2355.95,2368.45,2693.0,1216.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nampur APMC,1750.0,1742.0,1.0,3.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nanded APMC,1816.67,1843.63,24.0,46.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nandgaon APMC,1998.12,2019.55,66.0,47.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nandgaon Khandeshwar APMC,1618.0,1612.0,1.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nandura APMC,1762.5,1882.68,16.0,81.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nandurbar APMC,2011.59,2067.32,198.0,130.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Newasa APMC,2090.4972217982804,2100.0,3.771772007939504,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nilanga APMC,1750.0,2300.0,2.0,1.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Nira(Saswad) APMC,2282.46,2100.0,28.0,14.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pachora APMC,1847.3599660029272,1825.03,80.56636772366781,59.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Paithan APMC,1941.01,2061.62,68.0,48.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Palghar APMC,2672.97,2651.82,101.0,121.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pandharpur APMC,2075.0,2122.0505261758117,1.0,-1.6875718369594468,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Paranda APMC,1858.0,1660.0,5.0,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Parbhani APMC,1510.0,1495.4258824586627,9.0,-3.3447472731161625,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Partur APMC,1975.43,1899.79,44.0,47.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pathardi APMC,1850.0,1900.0,24.0,20.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pathari APMC,1770.2,1638.25,5.0,4.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Patur APMC,1665.04,1704.21,24.0,19.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Phaltan APMC,2112.31,2233.33,65.0,63.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pulgaon APMC,1862.46799206074,1883.7616214702637,223.39310639505007,227.697316345566,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Pune APMC,3492.04,4139.18,993.0,693.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Rahata APMC,1897.86,1940.77,29.0,13.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Rahuri APMC,2000.0,1950.0,1.0,4.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Rahuri(Vambori) APMC,1920.56,1903.0,16.0,18.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ramtek APMC,1823.39,1788.98,51.0,110.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Raver APMC,1922.16,1973.07,32.0,27.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sangamner APMC,2010.61,2070.0,23.0,20.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sangli APMC,2669.11,2678.91,772.0,716.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sangrampur(Varvatbakal) APMC,1765.094137893372,1750.0,18.49892379459115,16.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Satana APMC,2101.69,2054.21,52.0,14.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Savner APMC,1868.52,1859.42,62.0,59.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Selu APMC,1700.0,1870.0,2.0,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sengoan APMC,1698.7247275325078,1699.3471139688093,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shahada APMC,1946.26,1985.03,38.0,40.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shegaon APMC,1727.63,1740.91,19.0,22.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shevgaon APMC,2119.23,2569.44,65.0,90.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shevgaon(Bodhegaon) APMC,1916.67,1935.0,21.0,20.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shirpur APMC,1871.63,1938.59,104.0,34.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shirur APMC,1697.5,1685.88,10.0,24.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shrigonda APMC,1979.84,1982.86,32.0,21.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shrigonda(Gogargaon) APMC,1984.35,1985.93,54.0,43.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shrirampur APMC,1868.75,1787.5,20.0,4.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Shrirampur(Belapur) APMC,1600.0,1616.67,5.0,3.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sillod APMC,1925.0,1993.89,622.0,360.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sillod(Bharadi) APMC,1883.87,1917.26,31.0,42.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sindi(Selu) APMC,1906.7,1848.15,47.0,27.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sinner APMC,2113.25,2164.69,106.0,48.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Solapur APMC,2670.43,2639.67,2168.0,2033.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sonpeth APMC,1600.0,1590.1487444412148,1.0,-1.6875718369594468,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Tadkalas APMC,1566.0,1627.1,7.0,10.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Taloda APMC,1841.2667625707245,1850.0,4.164130534323054,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Tasgaon APMC,2062.63,2102.97,38.0,37.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Telhara APMC,1751.59,1827.71,66.0,72.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Tuljapur APMC,1711.11,1600.0,9.0,5.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Tumsar APMC,1898.43,1878.02,171.0,160.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Ulhasnagar APMC,2589.26,2720.71,698.0,995.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Umared APMC,2100.0,2113.61,195.0,241.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Umarga APMC,1617.5,1750.0,2.0,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Umarked(Danki) APMC,1925.71,1900.0,35.0,12.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Umarkhed APMC,1900.0,1900.0,12.0,19.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Vaduj APMC,1975.0,1971.59,15.0,22.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Vadvani APMC,1963.988816068244,1998.0986161211652,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Vaijpur APMC,1953.01,1964.41,143.0,59.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Vani APMC,2052.4101789134893,2097.682450171951,222.76899429892595,227.20608269024808,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Varud(Rajura Bazar) APMC,1899.0,1785.5,1.0,2.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Vasai APMC,3487.74,3404.72,381.0,393.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Wardha APMC,1912.55,1881.11,53.0,27.0,3,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
